#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string,string,string,string
#default,mean,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,edge_id,entity_id,entity_type,measurement_id,station_id,tag_id,tenant_id
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T05:22:00Z,14700,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T05:23:00Z,14400,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T05:24:00Z,15000,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T05:25:00Z,14400,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T05:26:00Z,14925,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T05:27:00Z,15000,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T05:28:00Z,14400,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T05:29:00Z,15300,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T05:30:00Z,13950,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T05:31:00Z,14100,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T05:32:00Z,14100,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T05:33:00Z,13500,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T05:34:00Z,14100,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T05:35:00Z,13500,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T05:36:00Z,13800,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T05:37:00Z,13500,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T05:38:00Z,13650,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T05:39:00Z,13800,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T05:40:00Z,13200,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T05:41:00Z,13700,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T05:42:00Z,13950,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T05:43:00Z,13200,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T05:44:00Z,14200,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T05:45:00Z,13800,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T05:46:00Z,14100,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T05:47:00Z,14400,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T05:48:00Z,13700,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T05:49:00Z,14550,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T05:50:00Z,13500,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T05:51:00Z,14100,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T05:52:00Z,14550,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T05:53:00Z,14400,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T05:54:00Z,14700,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T05:55:00Z,15000,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T05:56:00Z,15000,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T05:57:00Z,15150,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T06:01:00Z,15900,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T06:02:00Z,15300,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T06:03:00Z,14850,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T06:04:00Z,14925,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T06:05:00Z,14850,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T06:06:00Z,14100,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T06:07:00Z,14700,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T06:08:00Z,14400,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T06:09:00Z,14100,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T06:10:00Z,14700,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T06:11:00Z,13800,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T06:12:00Z,14550,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T06:13:00Z,14325,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T06:14:00Z,13800,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
,,0,2026-04-10T04:30:58.586180417Z,2026-04-10T07:30:58.586180417Z,2026-04-10T06:15:00Z,14700,power,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,fb3bf0df-a440-4b23-a3a5-bd49ea36e411,003c80a2-83dc-4df1-a2b7-db0bfef7688e,power_connection_point,75fe2013-b247-4d9d-bad1-203bcca8cb6c,7fefb0bd-7b2a-1fd4-cd38-2a08c300e886,8d64fbe0-a8cb-45e7-a30f-e61bf15f9327,5855b8fe-6af9-4765-aeee-6d8441ec2a70
